ticker,company_name,source,signal_name,direction,timeframe,triggered_date,days_ago,description,strength,generated_at
ATEX,Anterix Inc.,portfolio,Extendido sobre MA200,BEARISH,DAILY,2026-03-23,1,"Precio +56.7% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
ATEX,Anterix Inc.,portfolio,Cerca de Máximo 52s,BULLISH,DAILY,2026-03-23,1,Precio a 3.4% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-03-24 08:35
ATEX,Anterix Inc.,portfolio,Doji en Caída,BULLISH,DAILY,2026-03-18,6,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-03-24 08:35
ATEX,Anterix Inc.,portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +50.5% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
ATEX,Anterix Inc.,portfolio,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-03-23,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-03-24 08:35
ATLO,Ames National Corporation,value_us,Bullish Engulfing,BULLISH,DAILY,2026-03-19,5,Vela alcista que envuelve la bajista anterior — fuerte reversión compradora,3,2026-03-24 08:35
ATLO,Ames National Corporation,value_us,Extendido sobre MA200,BEARISH,DAILY,2026-03-23,1,"Precio +28.2% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
ATLO,Ames National Corporation,value_us,Shooting Star,BEARISH,DAILY,2026-03-23,1,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-03-24 08:35
ATLO,Ames National Corporation,value_us,Cerca de Máximo 52s,BULLISH,DAILY,2026-03-23,1,Precio a 1.2% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-03-24 08:35
ATLO,Ames National Corporation,value_us,Precio sobre MA50,BULLISH,DAILY,2026-03-23,1,Precio +4.5% sobre MA50 — soporte dinámico activo,1,2026-03-24 08:35
ATLO,Ames National Corporation,value_us,Toque Banda Superior BB,BEARISH,DAILY,2026-03-23,1,Precio en banda superior de Bollinger — posible sobreextensión,1,2026-03-24 08:35
ATLO,Ames National Corporation,value_us,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +31.6% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
ATLO,Ames National Corporation,value_us,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +47.7% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
ATLO,Ames National Corporation,value_us,RSI Sobrecomprado,BEARISH,WEEKLY,2026-03-23,1,"RSI 76.5 — zona de sobrecompra, riesgo de reversión",2,2026-03-24 08:35
ATLO,Ames National Corporation,value_us,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-03-23,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-03-24 08:35
ATLO,Ames National Corporation,value_us,Cerca de Máximo 52s,BULLISH,WEEKLY,2026-03-23,1,Precio a 1.2% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-03-24 08:35
ATO.PA,ATOS,value_eu,Bearish Engulfing,BEARISH,DAILY,2026-03-24,0,Vela bajista que envuelve la alcista anterior — fuerte reversión vendedora,3,2026-03-24 08:35
ATO.PA,ATOS,value_eu,Precio bajo MA50,BEARISH,DAILY,2026-03-24,0,Precio -17.4% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
ATO.PA,ATOS,value_eu,Squeeze Bollinger,BULLISH,DAILY,2026-03-24,0,Bandas de Bollinger comprimidas (percentil 23%) — compresión previa a movimiento explosivo,2,2026-03-24 08:35
ATO.PA,ATOS,value_eu,Doji en Caída,BULLISH,DAILY,2026-03-23,1,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-03-24 08:35
ATO.PA,ATOS,value_eu,Precio bajo MA200,BEARISH,WEEKLY,2026-03-23,1,Precio -91.3% bajo MA200 — tendencia bajista estructural,3,2026-03-24 08:35
ATO.PA,ATOS,value_eu,Precio bajo MA50,BEARISH,WEEKLY,2026-03-23,1,Precio -11.5% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
AVB,"AvalonBay Communities, Inc.",value_us,Shooting Star,BEARISH,DAILY,2026-03-19,5,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-03-24 08:35
AVB,"AvalonBay Communities, Inc.",value_us,Cerca de Mínimo 52s,BEARISH,DAILY,2026-03-23,1,Precio a 1.2% del mínimo de 52 semanas — cuchillo cayendo,2,2026-03-24 08:35
AVB,"AvalonBay Communities, Inc.",value_us,RSI Zona Baja,BULLISH,DAILY,2026-03-23,1,RSI 31.8 — presión vendedora cediendo,1,2026-03-24 08:35
AVB,"AvalonBay Communities, Inc.",value_us,Precio bajo MA50,BEARISH,WEEKLY,2026-03-23,1,Precio -12.2% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
AVB,"AvalonBay Communities, Inc.",value_us,Toque Banda Inferior BB,BULLISH,WEEKLY,2026-03-23,1,Precio tocando banda inferior de Bollinger — zona de sobreventa estadística,2,2026-03-24 08:35
AVB,"AvalonBay Communities, Inc.",value_us,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-03-23,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
AVB,"AvalonBay Communities, Inc.",value_us,RSI Zona Baja,BULLISH,WEEKLY,2026-03-23,1,RSI 32.7 — presión vendedora cediendo,1,2026-03-24 08:35
AVB,"AvalonBay Communities, Inc.",value_us,MACD Cruce Bajista,BEARISH,WEEKLY,2026-03-16,8,Línea MACD cruzó por debajo de la señal — momentum bajista,1,2026-03-24 08:35
AVB,"AvalonBay Communities, Inc.",value_us,MACD Histograma Cayendo,BEARISH,WEEKLY,2026-03-23,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-03-24 08:35
AVGO,Broadcom Inc.,portfolio,Bearish Engulfing,BEARISH,DAILY,2026-03-20,4,Vela bajista que envuelve la alcista anterior — fuerte reversión vendedora,3,2026-03-24 08:35
AVGO,Broadcom Inc.,portfolio,MACD Cruce Bajista,BEARISH,DAILY,2026-03-17,7,Línea MACD cruzó por debajo de la señal — momentum bajista,1,2026-03-24 08:35
AVGO,Broadcom Inc.,portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +5.1% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
AVGO,Broadcom Inc.,portfolio,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +103.3% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
AVGO,Broadcom Inc.,portfolio,Squeeze Bollinger,BULLISH,WEEKLY,2026-03-23,1,Bandas de Bollinger comprimidas (percentil 34%) — compresión previa a movimiento explosivo,2,2026-03-24 08:35
AVGO,Broadcom Inc.,portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-03-23,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
AWK,"American Water Works Company, I",value_us,MACD Cruce Bajista,BEARISH,DAILY,2026-03-19,5,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-03-24 08:35
AWK,"American Water Works Company, I",value_us,Precio sobre MA50,BULLISH,DAILY,2026-03-23,1,Precio +3.1% sobre MA50 — soporte dinámico activo,1,2026-03-24 08:35
AWK,"American Water Works Company, I",value_us,MACD Histograma Cayendo,BEARISH,DAILY,2026-03-23,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-03-24 08:35
AWK,"American Water Works Company, I",value_us,Doji en Caída,BULLISH,DAILY,2026-03-23,1,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-03-24 08:35
AWK,"American Water Works Company, I",value_us,Rebote MA50,BULLISH,WEEKLY,2026-03-09,15,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-03-24 08:35
AXP,American Express Company,portfolio,Precio bajo MA50,BEARISH,DAILY,2026-03-23,1,Precio -9.9% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
AXP,American Express Company,portfolio,MACD Cruce Alcista,BULLISH,DAILY,2026-03-17,7,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-03-24 08:35
AXP,American Express Company,portfolio,Pullback Volumen Seco,BULLISH,DAILY,2026-03-23,1,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-03-24 08:35
AXP,American Express Company,portfolio,RSI Zona Baja,BULLISH,DAILY,2026-03-23,1,RSI 39.1 — presión vendedora cediendo,1,2026-03-24 08:35
AXP,American Express Company,portfolio,MACD Histograma Creciente,BULLISH,DAILY,2026-03-23,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-03-24 08:35
AXP,American Express Company,portfolio,Doji en Caída,BULLISH,DAILY,2026-03-20,4,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-03-24 08:35
AXP,American Express Company,portfolio,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +31.8% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
AXP,American Express Company,portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-03-23,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
AXP,American Express Company,portfolio,RSI Zona Baja,BULLISH,WEEKLY,2026-03-23,1,RSI 37.6 — presión vendedora cediendo,1,2026-03-24 08:35
AZN.L,ASTRAZENECA PLC ORD SHS $0.25,portfolio,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-03-24,0,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
AZN.L,ASTRAZENECA PLC ORD SHS $0.25,portfolio,RSI Zona Baja,BULLISH,DAILY,2026-03-24,0,RSI 34.6 — presión vendedora cediendo,1,2026-03-24 08:35
AZN.L,ASTRAZENECA PLC ORD SHS $0.25,portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +11.7% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
AZN.L,ASTRAZENECA PLC ORD SHS $0.25,portfolio,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +21.0% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
AZN.L,ASTRAZENECA PLC ORD SHS $0.25,portfolio,MACD Cruce Bajista,BEARISH,WEEKLY,2026-03-16,8,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-03-24 08:35
AZN.L,ASTRAZENECA PLC ORD SHS $0.25,portfolio,MACD Histograma Cayendo,BEARISH,WEEKLY,2026-03-23,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-03-24 08:35
AZO,"AutoZone, Inc.",portfolio,Precio bajo MA50,BEARISH,DAILY,2026-03-23,1,Precio -8.0% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
AZO,"AutoZone, Inc.",portfolio,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-03-23,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
AZO,"AutoZone, Inc.",portfolio,Cerca de Mínimo 52s,BEARISH,DAILY,2026-03-23,1,Precio a 3.3% del mínimo de 52 semanas — cuchillo cayendo,2,2026-03-24 08:35
AZO,"AutoZone, Inc.",portfolio,RSI Zona Baja,BULLISH,DAILY,2026-03-23,1,RSI 36.3 — presión vendedora cediendo,1,2026-03-24 08:35
AZO,"AutoZone, Inc.",portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-03-23,1,Precio -11.1% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
AZO,"AutoZone, Inc.",portfolio,RSI Zona Baja,BULLISH,WEEKLY,2026-03-23,1,RSI 39.1 — presión vendedora cediendo,1,2026-03-24 08:35
AZO,"AutoZone, Inc.",portfolio,MACD Cruce Bajista,BEARISH,WEEKLY,2026-03-16,8,Línea MACD cruzó por debajo de la señal — momentum bajista,1,2026-03-24 08:35
AZO,"AutoZone, Inc.",portfolio,MACD Histograma Cayendo,BEARISH,WEEKLY,2026-03-23,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-03-24 08:35
B3SA3.SA,"B3 S.A. - Brasil, Bolsa, Balcão",value_global,Bullish Engulfing,BULLISH,DAILY,2026-03-23,1,Vela alcista que envuelve la bajista anterior — fuerte reversión compradora,3,2026-03-24 08:35
B3SA3.SA,"B3 S.A. - Brasil, Bolsa, Balcão",value_global,Extendido sobre MA200,BEARISH,DAILY,2026-03-23,1,"Precio +23.9% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
B3SA3.SA,"B3 S.A. - Brasil, Bolsa, Balcão",value_global,Rebote MA50,BULLISH,DAILY,2026-03-19,5,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-03-24 08:35
B3SA3.SA,"B3 S.A. - Brasil, Bolsa, Balcão",value_global,Shooting Star,BEARISH,DAILY,2026-03-18,6,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-03-24 08:35
B3SA3.SA,"B3 S.A. - Brasil, Bolsa, Balcão",value_global,Precio sobre MA50,BULLISH,DAILY,2026-03-23,1,Precio +3.0% sobre MA50 — soporte dinámico activo,1,2026-03-24 08:35
B3SA3.SA,"B3 S.A. - Brasil, Bolsa, Balcão",value_global,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +24.3% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
B3SA3.SA,"B3 S.A. - Brasil, Bolsa, Balcão",value_global,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +45.9% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
B3SA3.SA,"B3 S.A. - Brasil, Bolsa, Balcão",value_global,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-03-23,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-03-24 08:35
B3SA3.SA,"B3 S.A. - Brasil, Bolsa, Balcão",value_global,Cerca de Máximo 52s,BULLISH,WEEKLY,2026-03-23,1,Precio a 4.5% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-03-24 08:35
BA.L,BAE SYSTEMS PLC ORD 2.5P,value_eu,Bearish Engulfing,BEARISH,DAILY,2026-03-19,5,Vela bajista que envuelve la alcista anterior — fuerte reversión vendedora,3,2026-03-24 08:35
BA.L,BAE SYSTEMS PLC ORD 2.5P,value_eu,Evening Star,BEARISH,DAILY,2026-03-19,5,Patrón Evening Star (3 velas) — reversión bajista de alta fiabilidad,3,2026-03-24 08:35
BA.L,BAE SYSTEMS PLC ORD 2.5P,value_eu,Rebote MA50,BULLISH,DAILY,2026-03-24,0,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-03-24 08:35
BA.L,BAE SYSTEMS PLC ORD 2.5P,value_eu,MACD Cruce Bajista,BEARISH,DAILY,2026-03-20,4,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-03-24 08:35
BA.L,BAE SYSTEMS PLC ORD 2.5P,value_eu,Precio sobre MA50,BULLISH,DAILY,2026-03-24,0,Precio +1.1% sobre MA50 — soporte dinámico activo,1,2026-03-24 08:35
BA.L,BAE SYSTEMS PLC ORD 2.5P,value_eu,MACD Histograma Cayendo,BEARISH,DAILY,2026-03-24,0,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-03-24 08:35
BA.L,BAE SYSTEMS PLC ORD 2.5P,value_eu,Doji en Subida,BEARISH,DAILY,2026-03-18,6,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-03-24 08:35
BA.L,BAE SYSTEMS PLC ORD 2.5P,value_eu,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +12.2% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
BA.L,BAE SYSTEMS PLC ORD 2.5P,value_eu,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +64.6% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
BA.L,BAE SYSTEMS PLC ORD 2.5P,value_eu,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-03-23,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-03-24 08:35
BAMI.MI,BANCO BPM,value_eu,Divergencia RSI Alcista,BULLISH,DAILY,2026-03-24,0,Precio hace mínimos más bajos pero RSI hace mínimos más altos — presión bajista agotándose,3,2026-03-24 08:35
BAMI.MI,BANCO BPM,value_eu,MACD Cruce Alcista,BULLISH,DAILY,2026-03-19,5,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-03-24 08:35
BAMI.MI,BANCO BPM,value_eu,MACD Histograma Creciente,BULLISH,DAILY,2026-03-24,0,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-03-24 08:35
BAMI.MI,BANCO BPM,value_eu,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +97.4% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
BAMI.MI,BANCO BPM,value_eu,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +4.1% sobre MA50 — soporte dinámico activo,1,2026-03-24 08:35
BARC.L,BARCLAYS PLC ORD 25P,value_eu,Evening Star,BEARISH,DAILY,2026-03-19,5,Patrón Evening Star (3 velas) — reversión bajista de alta fiabilidad,3,2026-03-24 08:35
BARC.L,BARCLAYS PLC ORD 25P,value_eu,Precio bajo MA50,BEARISH,DAILY,2026-03-24,0,Precio -15.8% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
BARC.L,BARCLAYS PLC ORD 25P,value_eu,Shooting Star,BEARISH,DAILY,2026-03-23,1,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-03-24 08:35
BARC.L,BARCLAYS PLC ORD 25P,value_eu,RSI Zona Baja,BULLISH,DAILY,2026-03-24,0,RSI 34.7 — presión vendedora cediendo,1,2026-03-24 08:35
BARC.L,BARCLAYS PLC ORD 25P,value_eu,Doji en Caída,BULLISH,DAILY,2026-03-18,6,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-03-24 08:35
BARC.L,BARCLAYS PLC ORD 25P,value_eu,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +59.8% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
BARC.L,BARCLAYS PLC ORD 25P,value_eu,RSI Zona Baja,BULLISH,WEEKLY,2026-03-23,1,RSI 39.5 — presión vendedora cediendo,1,2026-03-24 08:35
BBAS3.SA,Banco do Brasil S.A.,value_global,Bullish Engulfing,BULLISH,DAILY,2026-03-23,1,Vela alcista que envuelve la bajista anterior — fuerte reversión compradora,3,2026-03-24 08:35
BBAS3.SA,Banco do Brasil S.A.,value_global,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-03-23,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
BBAS3.SA,Banco do Brasil S.A.,value_global,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +6.9% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
BBDC4.SA,Banco Bradesco S.A.,value_global,Bullish Engulfing,BULLISH,DAILY,2026-03-23,1,Vela alcista que envuelve la bajista anterior — fuerte reversión compradora,3,2026-03-24 08:35
BBDC4.SA,Banco Bradesco S.A.,value_global,Shooting Star,BEARISH,DAILY,2026-03-18,6,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-03-24 08:35
BBDC4.SA,Banco Bradesco S.A.,value_global,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-03-23,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
BBDC4.SA,Banco Bradesco S.A.,value_global,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +11.7% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
BBDC4.SA,Banco Bradesco S.A.,value_global,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +42.4% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
BBDC4.SA,Banco Bradesco S.A.,value_global,MACD Cruce Bajista,BEARISH,WEEKLY,2026-03-09,15,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-03-24 08:35
BBDC4.SA,Banco Bradesco S.A.,value_global,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-03-23,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-03-24 08:35
BBT,Beacon Financial Corporation,value_us,Bullish Engulfing,BULLISH,DAILY,2026-03-19,5,Vela alcista que envuelve la bajista anterior — fuerte reversión compradora,3,2026-03-24 08:35
BBT,Beacon Financial Corporation,value_us,Rebote MA50,BULLISH,DAILY,2026-03-23,1,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-03-24 08:35
BBT,Beacon Financial Corporation,value_us,Precio sobre MA50,BULLISH,DAILY,2026-03-23,1,Precio +1.1% sobre MA50 — soporte dinámico activo,1,2026-03-24 08:35
BBT,Beacon Financial Corporation,value_us,Doji en Subida,BEARISH,DAILY,2026-03-23,1,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-03-24 08:35
BBT,Beacon Financial Corporation,value_us,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +14.6% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
BBT,Beacon Financial Corporation,value_us,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +23.1% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
BBT,Beacon Financial Corporation,value_us,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-03-23,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-03-24 08:35
BBVA.MC,BANCO BILBAO VIZCAYA ARGENTARIA,portfolio,Bullish Engulfing,BULLISH,DAILY,2026-03-23,1,Vela alcista que envuelve la bajista anterior — fuerte reversión compradora,3,2026-03-24 08:35
BBVA.MC,BANCO BILBAO VIZCAYA ARGENTARIA,portfolio,MACD Cruce Alcista,BULLISH,DAILY,2026-03-23,1,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-03-24 08:35
BBVA.MC,BANCO BILBAO VIZCAYA ARGENTARIA,portfolio,MACD Histograma Creciente,BULLISH,DAILY,2026-03-24,0,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-03-24 08:35
BBVA.MC,BANCO BILBAO VIZCAYA ARGENTARIA,portfolio,Doji en Subida,BEARISH,DAILY,2026-03-19,5,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-03-24 08:35
BBVA.MC,BANCO BILBAO VIZCAYA ARGENTARIA,portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +12.6% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
BBVA.MC,BANCO BILBAO VIZCAYA ARGENTARIA,portfolio,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +96.4% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
BBY,"Best Buy Co., Inc.",value_us,Morning Star,BULLISH,DAILY,2026-03-19,5,Patrón Morning Star (3 velas) — reversión alcista de alta fiabilidad,3,2026-03-24 08:35
