ticker,vcp_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,ml_score,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,cerebro_signal,cerebro_score_adj,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
HHH,0.0,Howard Hughes Holdings Inc.,63.2,Real Estate,Real Estate - Development,50.0,100.0,36.0,60.0,70.0,64.17,3826864128,15,11.5,False,down,,,0,213.3,True,2,7.2,5.2,False,91.07,-29.5,1.0,False,"{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}",{'profit_margin_pct': 8.4},94.67,100.0,89.0,3.0,buy,47.5,117.14,82.5,22.1,-65.6,12.41,7.96,,,,False,,2.0,-67.8,43.0,2026-05-06,False,False,6.0,NEUTRAL,4.42,14.6,,,,,,,50.0,0.0,0.0,15.0,19.0,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,16,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,5,"Strong selling pressure (0.4x ratio, 29% up volume)",MEDIUM_FLOAT,30.5,55.0,34.0,15,False,down,11.5,0.0,,0,True,2,2.0,,38.0,,Sin datos suficientes,11.5,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,5.0,False,0/3,44.58,0.0,0.0,8.0,0.0,0.0,-3.0,5.94,3.0,2.0,106,1,Pershing Square (Ackman),CONFIRM,13.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
RSG,0.0,"Republic Services, Inc.",51.0,Industrials,Waste Management,55.0,50.0,38.7,55.0,60.0,216.73,67091714048,15,18.2,False,up,,,0,3.1,False,0,1.5,1.9,False,258.75,-16.2,1.0,False,"{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}",{'profit_margin_pct': 12.9},245.46,270.0,200.0,24.0,buy,13.3,101.53,-53.2,68.5,-68.4,2.64,5.73,1.15,35.2,1.24,True,-1.3,5.5,7.4,30.0,2026-04-23,False,False,6.0,NEUTRAL,3.93,24.7,3.64,,,,,,50.0,0.0,0.0,15.0,15.3,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,308.1,38.0,30.3,15,False,up,18.2,2.0,,0,False,0,0.0,,38.0,,Sin datos suficientes,18.2,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,44.4,5.0,0.0,0.0,0.0,3.0,3.0,1.66,0.0,2.0,98,0,,,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
UBSI,0.0,"United Bankshares, Inc.",60.0,Financial Services,Banks - Regional,60.0,60.0,65.1,60.0,50.0,40.34,5624182272,60,72.2,False,up,,,0,10.0,False,0,3.6,5.0,False,45.93,-12.2,7.0,True,"{'roe_pct': 8.9, 'operating_margin_pct': 56.4}",{'profit_margin_pct': 38.6},45.8,47.0,43.0,5.0,none,13.5,,,98.1,143.2,,,3.72,45.6,4.02,True,-2.26,,16.0,30.0,2026-04-23,False,False,6.0,NEUTRAL,,,0.34,,,,,,50.0,30.0,0.0,15.0,18.0,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,70,"Moderate accumulation (1.0x ratio, 48% up volume)",HIGH_FLOAT,135.7,15.0,33.0,60,False,up,72.2,2.0,,0,False,0,0.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,3.0,7.0,0.0,0.0,0.0,5.0,False,2/3,44.0,0.0,0.0,0.0,5.0,3.0,5.0,1.69,0.0,2.0,,0,,,0.0,25.5,⚪ WEAK,🔴 Weak,,,,,,,
AROW,0.0,Arrow Financial Corporation,62.4,Financial Services,Banks - Regional,60.0,60.0,73.1,65.0,50.0,33.32,550167936,80,88.6,False,up,,,0,10.8,False,0,0.9,1.6,False,36.44,-8.6,7.0,True,"{'roe_pct': 10.6, 'operating_margin_pct': 40.7}",{'profit_margin_pct': 27.8},35.5,35.5,35.5,1.0,none,6.5,,,79.5,138.6,,,3.6,43.0,3.8,True,-1.86,,108.2,37.0,2026-04-30,False,False,6.0,NEUTRAL,,,0.04,,,,,,50.0,33.7,0.0,15.0,18.7,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.8x ratio, 45% up volume)",LOW_FLOAT,14.1,20.0,33.7,80,False,up,88.6,5.0,,0,False,0,0.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,1/3,43.96,0.0,0.0,0.0,5.0,3.0,5.0,0.81,-3.0,2.0,,0,,,0.0,25.740000000000002,⚪ WEAK,🔴 Weak,,,,,,,
ACNB,0.0,ACNB Corporation,57.3,Financial Services,Banks - Regional,60.0,50.0,57.6,65.0,55.0,47.25,490682400,60,56.9,False,up,,,0,8.5,False,0,1.2,3.1,False,53.89,-12.3,6.0,False,"{'roe_pct': 10.2, 'operating_margin_pct': 41.9}",{'profit_margin_pct': 25.3},56.67,57.0,56.0,3.0,none,19.9,,,108.0,128.6,,,3.22,38.3,3.15,True,-2.28,,17.4,30.0,2026-04-23,False,False,5.0,NEUTRAL,,,0.26,,,,,,50.0,32.2,0.0,15.0,17.2,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,55,"No clear pattern (0.9x ratio, 46% up volume)",MICRO_FLOAT,10.0,15.0,32.2,60,False,up,56.9,2.0,,0,False,0,0.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,1/3,43.92,0.0,0.0,0.0,5.0,3.0,5.0,2.49,1.0,0.0,,0,,,0.0,22.23,⚪ WEAK,🔴 Weak,,,,,,,
ATLO,0.0,Ames National Corporation,70.2,Financial Services,Banks - Regional,60.0,80.0,91.0,60.0,50.0,27.38,243467552,100,100.0,True,up,,,0,20.8,True,1,2.9,6.0,False,28.35,-3.4,8.0,True,"{'roe_pct': 9.9, 'operating_margin_pct': 46.2}",{'profit_margin_pct': 29.3},,,,,none,,,,64.2,134.5,,,3.51,37.4,4.86,True,-0.69,,44.1,23.0,2026-04-16,False,False,7.0,NEUTRAL,,,0.14,,,,,,50.0,48.1,0.0,15.0,21.1,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MICRO_FLOAT,8.7,15.0,36.1,100,True,up,100.0,10.0,,0,True,1,2.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,5.0,10.0,0.0,0.0,0.0,5.0,False,2/3,43.867999999999995,0.0,0.0,0.0,5.0,3.0,5.0,,0.0,5.0,,0,,WATCH,3.0,37.02,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-3.4% from high) - poor entry point,-3.4,NEUTRAL,NONE,False
BBY,64.86521739130434,"Best Buy Co., Inc.",46.7,Consumer Cyclical,Specialty Retail,50.0,30.0,36.0,70.0,65.0,64.01,13412342784,15,19.0,False,down,,,0,-30.7,False,0,14.5,5.3,True,84.99,-24.7,2.0,False,"{'roe_pct': 37.0, 'debt_to_equity': 1.39, 'current_ratio': 1.11, 'operating_margin_pct': 5.0}",{'profit_margin_pct': 2.6},74.35,90.0,60.0,20.0,buy,16.2,170.86,166.9,151.2,136.2,6.28,4.03,6.0,75.4,4.21,True,-3.09,19.9,260.8,65.0,2026-05-28,False,False,3.0,NEUTRAL,,,0.02,,,,,,50.0,3.0,25.9,15.0,14.0,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",HIGH_FLOAT,194.0,50.0,55.0,15,False,down,19.0,0.0,,0,False,0,0.0,,38.0,,Sin datos suficientes,19.0,0.0,3.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,0/3,43.68,0.0,0.0,6.0,0.0,3.0,5.0,2.02,1.0,0.0,,0,,,0.0,29.602608695652172,⚪ WEAK,🔴 Weak,,,,,,,
BWFG,0.0,"Bankwell Financial Group, Inc.",63.9,Financial Services,Banks - Regional,60.0,70.0,68.3,65.0,50.0,47.41,378179520,80,84.2,False,up,,,0,28.6,False,0,2.6,5.4,False,51.54,-8.0,7.0,True,"{'roe_pct': 12.3, 'operating_margin_pct': 50.0}",{'profit_margin_pct': 32.8},52.0,55.0,49.0,2.0,none,9.7,,,133.5,181.6,,,1.69,18.0,2.49,True,-0.35,,106.0,29.0,2026-04-22,False,False,5.0,NEUTRAL,,,0.04,,,,,,50.0,39.2,0.0,15.0,19.2,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MICRO_FLOAT,6.0,15.0,34.2,80,False,up,84.2,5.0,,0,False,0,0.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,43.56,0.0,0.0,0.0,3.0,3.0,5.0,1.21,0.0,0.0,,0,,,0.0,25.89,⚪ WEAK,🔴 Weak,,,,,,,
EMR,61.05,Emerson Electric Company,48.1,Industrials,Specialty Industrial Machinery,55.0,30.0,46.7,55.0,65.0,129.83,73003679744,35,25.4,False,down,,,0,-1.9,False,0,2.5,3.4,False,165.15,-21.4,5.0,False,"{'roe_pct': 9.6, 'debt_to_equity': 0.69, 'current_ratio': 0.84, 'operating_margin_pct': 24.6}",{'profit_margin_pct': 12.7},166.37,204.0,104.0,26.0,buy,28.1,81.73,-37.0,40.8,-68.6,3.94,5.12,1.71,52.4,2.05,True,-0.71,6.4,3.4,43.0,2026-05-06,False,False,7.0,NEUTRAL,3.89,94.7,3.69,,,,,,50.0,13.799999999999997,24.4,15.0,14.4,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,83,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,559.9,38.0,53.8,35,False,down,25.4,0.0,,0,False,0,0.0,12,38.0,71.1,Medio,45.6,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,False,1/3,43.24,5.0,0.0,3.0,3.0,3.0,1.0,3.51,3.0,5.0,65,0,,,0.0,39.834999999999994,⚪ WEAK,🔴 Weak,,,,,,,
MSGM,0.0,Motorsport Games Inc.,77.1,Communication Services,Electronic Gaming & Multimedia,60.0,90.0,83.0,100.0,50.0,4.28,21735772,80,88.5,False,up,,,0,118.8,True,1,1.9,0.7,False,5.409,-20.9,8.0,True,"{'roe_pct': 155.4, 'debt_to_equity': 0.0, 'current_ratio': 2.25, 'operating_margin_pct': 48.7}",{'profit_margin_pct': 61.3},,,,,none,,4.24,-0.9,14.3,234.1,2.34,0.1,,,,False,,352.3,,44.0,2026-05-07,False,False,5.0,NEUTRAL,37.68,154.7,,,,,,,50.0,40.1,0.0,15.0,23.1,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 55% up volume)",MICRO_FLOAT,2.6,15.0,38.1,80,False,up,88.5,5.0,,0,True,1,2.0,,38.0,,Sin datos suficientes,88.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,False,2/3,43.214,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,,,0.0,22.71,⚪ WEAK,🔴 Weak,,,,,,,
BRO,64.7,"Brown & Brown, Inc.",53.0,Financial Services,Insurance Brokers,55.0,60.0,24.0,75.0,55.0,66.72,22779596800,15,3.5,False,down,,,0,14.1,False,0,6.6,4.3,False,125.68,-46.9,0.0,False,"{'roe_pct': 11.2, 'debt_to_equity': 0.63, 'current_ratio': 1.04, 'operating_margin_pct': 23.2}",{'profit_margin_pct': 18.3},82.8,100.0,73.0,15.0,hold,24.1,60.55,-9.2,31.6,-52.6,6.15,4.11,0.94,19.5,0.63,True,-0.62,5.4,-6.5,34.0,2026-04-27,False,False,4.0,NEUTRAL,5.67,175.4,,,,,,,50.0,0.0,25.9,15.0,15.9,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.9x ratio, 44% up volume)",MEGA_FLOAT,293.4,53.0,56.8,15,False,down,3.5,0.0,,0,False,0,0.0,32,38.0,18.4,Bottom 25%,13.4,-3.0,1.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,0/3,42.95,0.0,0.0,6.0,0.0,3.0,0.0,3.01,3.0,0.0,24,0,,,0.0,15.150000000000002,⚪ WEAK,🔴 Weak,,,,,,,
EBAY,84.95,eBay Inc.,62.3,Consumer Cyclical,Internet Retail,55.0,70.0,60.3,75.0,50.0,89.85,40612200448,60,56.1,False,up,,,0,14.7,True,1,3.4,2.1,False,101.15,-11.2,7.0,True,"{'roe_pct': 40.8, 'debt_to_equity': 1.56, 'current_ratio': 1.1, 'operating_margin_pct': 16.2}",{'profit_margin_pct': 18.3},99.13,122.0,60.0,30.0,none,10.3,24.34,-72.9,42.6,-52.6,1.82,1.65,1.38,27.2,1.66,True,-6.16,10.4,-9.2,36.0,2026-04-29,False,False,5.0,NEUTRAL,5.74,115.3,,,,,,,50.0,63.7,34.0,15.0,18.7,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 61% up volume)",MEGA_FLOAT,446.0,18.0,67.7,60,False,up,56.1,2.0,,0,True,1,2.0,21,38.0,47.4,Bajo 50%,30.2,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,42.92,0.0,0.0,0.0,0.0,3.0,0.0,1.29,0.0,0.0,28,0,,,0.0,68.205,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-11.2% from high) - wait for pullback,-11.2,NEUTRAL,NONE,False
FCCO,0.0,First Community Corporation,59.8,Financial Services,Banks - Regional,60.0,60.0,57.6,65.0,55.0,28.615,268524480,60,72.8,False,up,,,0,16.9,False,0,0.8,1.2,False,31.5,-9.2,7.0,True,"{'roe_pct': 12.3, 'operating_margin_pct': 35.4}",{'profit_margin_pct': 24.6},35.33,36.0,34.0,3.0,none,23.5,,,29.15,1.9,,,2.24,25.1,2.61,True,-0.17,,5.9,29.0,2026-04-22,False,False,6.0,NEUTRAL,,,0.77,,,,,,50.0,34.9,0.0,15.0,17.9,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 63% up volume)",MICRO_FLOAT,8.1,15.0,32.9,60,False,up,72.8,2.0,,0,False,0,0.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,42.92,0.0,0.0,0.0,3.0,3.0,3.0,2.94,1.0,2.0,,0,,,0.0,25.48,⚪ WEAK,🔴 Weak,,,,,,,
ELV,60.88636363636364,"Elevance Health, Inc.",52.2,Healthcare,Healthcare Plans,50.0,50.0,36.0,70.0,70.0,289.24,63836618752,15,6.5,False,down,,,0,1.8,False,0,1.9,2.1,False,458.75,-37.0,1.0,False,"{'roe_pct': 13.2, 'debt_to_equity': 0.74, 'current_ratio': 1.53, 'operating_margin_pct': 1.5}",{'profit_margin_pct': 2.8},380.95,474.0,332.0,20.0,buy,31.7,653.26,125.9,756.6,161.6,5.33,15.4,2.38,27.1,1.31,True,-4.08,5.8,36.3,28.0,2026-04-21,False,False,4.0,NEUTRAL,13.38,,0.27,,,,,,50.0,0.0,24.4,15.0,15.7,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.8x ratio, 45% up volume)",MEGA_FLOAT,220.2,43.0,55.0,15,False,down,6.5,0.0,,0,False,0,0.0,33,38.0,15.8,Bottom 25%,11.1,-3.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,0/3,42.88,0.0,0.0,6.0,3.0,3.0,5.0,3.96,3.0,0.0,,0,,,0.0,13.16318181818182,⚪ WEAK,🔴 Weak,,,,,,,
COST,72.85294117647058,Costco Wholesale Corporation,62.0,Consumer Defensive,Discount Stores,50.0,70.0,53.9,85.0,60.0,965.73,428657999872,35,35.1,False,up,,,0,10.1,True,1,1.4,2.9,False,1067.08,-9.5,3.0,False,"{'roe_pct': 29.7, 'debt_to_equity': 0.26, 'current_ratio': 1.06, 'operating_margin_pct': 3.7}",{'profit_margin_pct': 3.0},1067.09,1315.0,650.0,32.0,buy,10.5,347.93,-64.0,267.16,-72.3,1.56,15.08,0.54,27.0,0.61,True,-0.21,77.5,13.9,65.0,2026-05-28,False,False,7.0,NEUTRAL,2.62,30.6,3.1,,,,,,50.0,31.700000000000003,29.1,15.0,18.6,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,442.4,38.0,62.7,35,False,up,35.1,2.0,,0,True,1,2.0,13,38.0,68.4,Medio,44.8,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,42.8,0.0,0.0,0.0,0.0,3.0,3.0,1.31,0.0,5.0,110,0,,,0.0,51.62647058823529,⚪ WEAK,🔴 Weak,,,,,,,
NSC,0.0,Norfolk Southern Corporation,51.6,Industrials,Railroads,60.0,30.0,60.3,60.0,50.0,284.95,63991803904,60,57.6,False,up,,,0,-0.6,False,0,4.7,8.0,False,319.94,-10.9,5.0,False,"{'roe_pct': 19.2, 'debt_to_equity': 1.15, 'current_ratio': 0.85, 'operating_margin_pct': 31.2}",{'profit_margin_pct': 23.6},314.11,350.0,290.0,19.0,hold,10.2,95.17,-66.6,127.4,-55.3,2.27,6.47,1.9,42.3,2.02,True,-0.83,5.6,-4.6,30.0,2026-04-23,False,False,6.0,NEUTRAL,5.55,12.2,,,,,,,50.0,8.0,0.0,15.0,15.5,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,83,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 55% up volume)",MEGA_FLOAT,224.2,38.0,30.5,60,False,up,57.6,2.0,,0,False,0,0.0,,38.0,,Sin datos suficientes,57.6,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,1/3,42.79,5.0,0.0,0.0,3.0,3.0,0.0,1.27,0.0,2.0,90,0,,WATCH,-3.0,18.66,⚪ WEAK,🔴 Weak,,,,,,,
CPT,65.47222222222223,Camden Property Trust,51.7,Real Estate,REIT - Residential,60.0,50.0,36.0,50.0,65.0,98.15,10442701824,15,11.0,False,down,,,0,0.1,False,0,6.8,3.9,False,124.32,-21.1,2.0,False,"{'roe_pct': 8.6, 'debt_to_equity': 0.88, 'current_ratio': 0.03, 'operating_margin_pct': 19.8}",{'profit_margin_pct': 24.2},115.2,131.0,105.0,22.0,buy,17.4,314.85,220.8,106.2,8.2,7.35,7.42,4.32,118.6,3.28,True,-2.59,3.9,201.3,37.0,2026-04-30,False,False,7.0,NEUTRAL,3.73,,0.2,,,,,,50.0,9.700000000000003,26.2,15.0,15.5,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",HIGH_FLOAT,104.3,35.0,56.7,15,False,down,11.0,0.0,,0,False,0,0.0,36,38.0,7.9,Bottom 25%,9.5,-3.0,1.0,0.0,-5.0,0.0,0.0,0.0,5.0,False,1/3,42.68,0.0,0.0,6.0,-2.0,3.0,5.0,2.17,1.0,5.0,,0,,,0.0,30.406111111111116,⚪ WEAK,🔴 Weak,,,,,,,
DRI,72.97222222222223,"Darden Restaurants, Inc.",48.3,Consumer Cyclical,Restaurants,50.0,40.0,50.3,45.0,65.0,195.97,22794008576,35,37.3,False,up,,,0,-1.8,True,1,6.9,4.8,False,228.27,-14.1,3.0,False,"{'roe_pct': 51.5, 'debt_to_equity': 3.86, 'current_ratio': 0.39, 'operating_margin_pct': 13.1}",{'profit_margin_pct': 8.7},225.82,272.0,160.0,28.0,buy,15.2,119.2,-39.2,94.8,-51.6,4.09,8.1,3.06,62.2,2.9,True,-2.24,3.5,-3.3,93.0,2026-06-25,False,False,6.0,NEUTRAL,4.49,16.5,,,,,,,50.0,26.700000000000003,29.2,15.0,14.5,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,33,Price below 150/200 MA - weak trend,NEUTRAL,45,"No clear pattern (1.0x ratio, 48% up volume)",HIGH_FLOAT,114.5,40.0,58.7,35,False,up,37.3,2.0,,0,True,1,2.0,22,38.0,44.7,Bajo 50%,29.4,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,False,0/3,42.32,0.0,0.0,3.0,5.0,3.0,0.0,1.9,0.0,2.0,95,0,,,0.0,50.31611111111111,⚪ WEAK,🔴 Weak,,,,,,,
CHTR,63.57142857142857,"Charter Communications, Inc.",45.7,Communication Services,Telecom Services,50.0,40.0,38.7,50.0,55.0,216.61,27429660672,15,14.4,False,up,,,0,-1.0,True,1,26.4,7.2,True,437.06,-50.4,0.0,False,"{'roe_pct': 28.7, 'debt_to_equity': 4.82, 'current_ratio': 0.39, 'operating_margin_pct': 24.7}",{'profit_margin_pct': 9.1},276.8,455.0,150.0,15.0,hold,27.8,322.84,49.0,362.2,67.2,9.97,21.94,,,,True,-18.71,2.5,1.0,31.0,2026-04-24,False,False,7.0,NEUTRAL,9.59,26.9,1.91,,,,,,50.0,13.100000000000001,25.4,15.0,13.7,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",HIGH_FLOAT,81.7,35.0,54.1,15,False,up,14.4,2.0,,0,True,1,2.0,11,38.0,73.7,Medio,45.8,0.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,42.03,0.0,0.0,8.0,0.0,3.0,1.0,3.48,3.0,5.0,33,1,Berkshire Hathaway (Buffett),,0.0,13.855714285714285,⚪ WEAK,🔴 Weak,,,,,,,
TCBI,0.0,"Texas Capital Bancshares, Inc.",60.0,Financial Services,Banks - Regional,60.0,60.0,65.1,60.0,50.0,93.97,4154710784,60,70.8,False,up,,,0,16.8,False,0,6.9,4.2,False,108.92,-13.7,7.0,True,"{'roe_pct': 9.4, 'operating_margin_pct': 42.5}",{'profit_margin_pct': 27.5},105.43,115.0,88.0,14.0,none,12.2,,,203.7,116.8,,,,,,True,-4.47,,24.5,23.0,2026-04-16,False,False,7.0,NEUTRAL,,,0.23,,,,,,50.0,31.0,0.0,15.0,18.0,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",MEDIUM_FLOAT,43.3,15.0,33.0,60,False,up,70.8,2.0,,0,False,0,0.0,2,38.0,97.4,Top 10%,74.9,5.0,1.0,3.0,7.0,0.0,0.0,0.0,5.0,False,2/3,42.0,0.0,0.0,0.0,0.0,3.0,5.0,1.52,0.0,5.0,,0,,WATCH,3.0,25.5,⚪ WEAK,🔴 Weak,,,,,,,
AMT,66.1590909090909,American Tower Corporation (REI,52.2,Real Estate,REIT - Specialty,60.0,50.0,38.7,50.0,65.0,176.5,82627878912,15,14.2,False,up,,,0,6.8,False,0,1.6,1.9,False,234.33,-24.7,1.0,False,"{'roe_pct': 26.3, 'debt_to_equity': 4.34, 'current_ratio': 0.4, 'operating_margin_pct': 44.9}",{'profit_margin_pct': 23.8},216.52,260.0,189.0,21.0,buy,22.7,142.35,-19.3,54.0,-69.4,5.46,9.67,3.9,125.9,2.83,False,,3.2,-33.2,35.0,2026-04-28,False,False,7.0,NEUTRAL,3.32,15.3,,,,,,,50.0,16.1,26.5,15.0,15.7,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 57% up volume)",MEGA_FLOAT,464.7,38.0,57.1,15,False,up,14.2,2.0,,0,False,0,0.0,17,38.0,57.9,Medio,34.3,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,41.88,0.0,0.0,6.0,-2.0,0.0,-3.0,2.84,1.0,5.0,123,0,,,0.0,30.799545454545452,⚪ WEAK,🔴 Weak,,,,,,,
